store_id,name,count,,,,一千条销售 不含自编码,,
,,,,,,,,6924187860131 
,,,,,,,,4712826825076 
,,,,,,,,19078786 
,,,,,,,,952813400031 
,,,,,,,,6935633703988 
,,,,,,,,901028055024 
,,,,,,,,19266466 
,,,,,,,,491028165279 
,,,,,,,,934502300709 
,,,,,,,,4712826825151 
,,,,,,,,6908545680432 
,,,,,,,,6931683400044 
,,,,,,,,8993083932950 
,,,,,,,,6928820069301 
,,,,,,,,901028000826 
,,,,,,,,6935304606860 
,,,,,,,,6927149100672 
,,,,,,,,6927149100344 
,,,,,,,,19556956 
,,,,,,,,6920487306638 
,,,,,,,,6925425515165 
,,,,,,,,6948135630485 
,,,,,,,,6959751632104 
,,,,,,,,6926352025987 
,,,,,,,,4895058316007 
,,,,,,,,4897076061129 
,,,,,,,,6931678816577 
,,,,,,,,6934865401822 
,,,,,,,,6945664060080 
,,,,,,,,6971156610006 
,,,,,,,,6971034981167 
,,,,,,,,19544326 
,,,,,,,,6936869215528 
,,,,,,,,902312187650 
,,,,,,,,6948939650818 
,,,,,,,,6954365701369 
,,,,,,,,6920606000010 
,,,,,,,,4897028982342 
,,,,,,,,625009906006 
,,,,,,,,6941587717537 
,,,,,,,,6949792009720 
,,,,,,,,6939227101198 
,,,,,,,,6944686900480 
,,,,,,,,6904432891318 
,,,,,,,,6904432891301 
,,,,,,,,6904432891349 
,,,,,,,,4897028982359 
,,,,,,,,6901028073349 
,,,,,,,,6923018803835 
,,,,,,,,8800116105567 
,,,,,,,,6953637551664 
,,,,,,,,6916882001087 
,,,,,,,,6958865300060 
,,,,,,,,6949752600783 
,,,,,,,,6947813073804 
,,,,,,,,6951027300045 
,,,,,,,,6901424335409 
,,,,,,,,6970069660153 
,,,,,,,,6970244850850 
,,,,,,,,6924175089094 
,,,,,,,,6958969100467 
,,,,,,,,602613100020 
,,,,,,,,6903244675314 
,,,,,,,,6937428501847 
,,,,,,,,6901028316217 
,,,,,,,,6939969400078 
,,,,,,,,6971034981082 
,,,,,,,,8992775343487 
,,,,,,,,936378300128 
,,,,,,,,6920975971362 
,,,,,,,,6959679100037 
,,,,,,,,6959679100266 
,,,,,,,,6938428095879 
,,,,,,,,6958833301730 
,,,,,,,,6928035100530 
,,,,,,,,6928035100714 
,,,,,,,,6928035100783 
,,,,,,,,6936684800039 
,,,,,,,,4897028981864 
,,,,,,,,6970296760008 
,,,,,,,,6943949410148 
,,,,,,,,6970220240071 
,,,,,,,,6936869215511 
,,,,,,,,4891913000425 
,,,,,,,,4891913367245 
,,,,,,,,4891913367290 
,,,,,,,,4891913750337 
,,,,,,,,4891913752201 
,,,,,,,,6947146300035 
,,,,,,,,671005590046 
,,,,,,,,6927750900777 
,,,,,,,,6970894900059 
,,,,,,,,6956052900307 
,,,,,,,,6922956301267 
,,,,,,,,6922956300505 
,,,,,,,,6934508921335 
,,,,,,,,6924187860087 
,,,,,,,,4250594207842 
,,,,,,,,7622100916369 
,,,,,,,,6970377460377 
,,,,,,,,4250594206791 
,,,,,,,,6956269900121 
,,,,,,,,6916882001087 
,,,,,,,,6924187860063 
,,,,,,,,6900471253742 
,,,,,,,,6927476922985 
,,,,,,,,6970377460513 
,,,,,,,,6957897000221 
,,,,,,,,6922956301243 
,,,,,,,,6920180242684 
,,,,,,,,6900471253490 
,,,,,,,,690787833120 
,,,,,,,,6910021013382 
,,,,,,,,6948939650818 
,,,,,,,,6900471254015 
,,,,,,,,6291106964578 
,,,,,,,,6927849464913 
,,,,,,,,6954877900519 
,,,,,,,,4895065108602 
,,,,,,,,8996001304181 
,,,,,,,,691793002266 
,,,,,,,,6927640061083 
,,,,,,,,6936284726333 
,,,,,,,,931780720199 
,,,,,,,,6901410018750 
,,,,,,,,6970441500220 
,,,,,,,,6970441500237 
,,,,,,,,6970717335105 
,,,,,,,,6970717335129 
,,,,,,,,6924390214288 
,,,,,,,,6970441500244 
,,,,,,,,9556437011801 
,,,,,,,,6970441500190 
,,,,,,,,902902007214 
,,,,,,,,6970441500176 
,,,,,,,,6913845001689 
,,,,,,,,6970441500053 
,,,,,,,,4897044870128 
,,,,,,,,4897044870135 
,,,,,,,,6932564451087 
,,,,,,,,6955854602228 
,,,,,,,,8936050230208 
,,,,,,,,6922266457289 
,,,,,,,,6928079808317 
,,,,,,,,4892779001014 
,,,,,,,,692666823319 
,,,,,,,,6954113204302 
,,,,,,,,6970441500183 
,,,,,,,,6970756842015 
,,,,,,,,6970441500169 
,,,,,,,,4897038031757 
,,,,,,,,6933432600170 
,,,,,,,,4897049223998 
,,,,,,,,6901586108446 
,,,,,,,,6954113205354 
,,,,,,,,6948452430867 
,,,,,,,,6928580587008 
,,,,,,,,6936284765318 
,,,,,,,,6970717330537 
,,,,,,,,1267950 
,,,,,,,,6954113204333 
,,,,,,,,6954113204401 
,,,,,,,,6927157630581 
,,,,,,,,6970639800866 
,,,,,,,,6970441500039 
,,,,,,,,4612434564223 
,,,,,,,,6922141500178 
,,,,,,,,6944591200484 
,,,,,,,,6948497306417 
,,,,,,,,6948497311718 
,,,,,,,,6970441500121 
,,,,,,,,4893888001582 
,,,,,,,,6928002379525 
,,,,,,,,6950820300085 
,,,,,,,,6940256684125 
,,,,,,,,6923072203220 
,,,,,,,,6970089173732 
,,,,,,,,4713178010172 
,,,,,,,,2019091410306 
,,,,,,,,6935633706132 
,,,,,,,,6921961907082 
,,,,,,,,6940784500102 
,,,,,,,,6920907804799 
,,,,,,,,6935983910326 
,,,,,,,,6915530710074 
,,,,,,,,6927018400780 
,,,,,,,,907878125016 
,,,,,,,,6945573603750 
,,,,,,,,693566640044 
,,,,,,,,75041670 
,,,,,,,,6901009200825 
,,,,,,,,9556378303492 
,,,,,,,,6930093720100 
,,,,,,,,6970369470070 
,,,,,,,,6934379233063 
,,,,,,,,6948926100081 
,,,,,,,,942628020692 
,,,,,,,,6901028221504 
,,,,,,,,607992103211 
,,,,,,,,694262802092 
,,,,,,,,4897044690764 
,,,,,,,,6928079807624 
,,,,,,,,6970242040673 
,,,,,,,,6948926101026 
,,,,,,,,4897050631362 
,,,,,,,,6925370901464 
,,,,,,,,4902210254104 
,,,,,,,,6925370901570 
,,,,,,,,6925696401594 
,,,,,,,,6956052901090 
,,,,,,,,9588816688403 
,,,,,,,,6922921200328 
,,,,,,,,6954113211454 
,,,,,,,,626475203156 
,,,,,,,,6948926101309 
,,,,,,,,4890006261927 
,,,,,,,,6970856360679 
,,,,,,,,6936131424146 
,,,,,,,,6925370901761 
,,,,,,,,6936131425549 
,,,,,,,,6953046380008 
,,,,,,,,6936131425532 
,,,,,,,,8855796005317 
,,,,,,,,6970242040703 
,,,,,,,,6944021788209 
,,,,,,,,4072700002000 
,,,,,,,,6944021788094 
,,,,,,,,6901798187215 
,,,,,,,,6970310502928 
,,,,,,,,6925370901471 
,,,,,,,,6928580587459 
,,,,,,,,6911161367243 
,,,,,,,,6970856360273 
,,,,,,,,6928580587480 
,,,,,,,,6922956301106 
,,,,,,,,6939816800990 
,,,,,,,,6959928001306 
,,,,,,,,6970138931054 
,,,,,,,,9556378303195 
,,,,,,,,692168593545 
,,,,,,,,7622100916369 
,,,,,,,,6950520301160 
,,,,,,,,8993175540629 
,,,,,,,,6958147106151 
,,,,,,,,6970241155323 
,,,,,,,,6902312304415 
,,,,,,,,6934379239997 
,,,,,,,,4897047940514 
,,,,,,,,6901028219143 
,,,,,,,,6950520301184 
,,,,,,,,6921895900562 
,,,,,,,,6928079808317 
,,,,,,,,6927871457440 
,,,,,,,,6971143970090 
,,,,,,,,6921895900524 
,,,,,,,,6921895900517 
,,,,,,,,8066145 
,,,,,,,,8993175540698 
,,,,,,,,6937994604751 
,,,,,,,,6958147103280 
,,,,,,,,924160712990 
,,,,,,,,6970441500190 
,,,,,,,,6970441500275 
,,,,,,,,6918087311053 
,,,,,,,,4891338032971 
,,,,,,,,6917751413406 
,,,,,,,,6970441500077 
,,,,,,,,6970717330537 
,,,,,,,,6901844305211 
,,,,,,,,6909493801023 
,,,,,,,,6970441500183 
,,,,,,,,6931557710668 
,,,,,,,,4902505182372 
,,,,,,,,6956979608744 
,,,,,,,,6907992514291 
,,,,,,,,6902088318760 
,,,,,,,,6970441500220 
,,,,,,,,6941952003227 
,,,,,,,,6941952004392 
,,,,,,,,6949905291288 
,,,,,,,,6956928801110 
,,,,,,,,6970065570005 
,,,,,,,,6941769520290 
,,,,,,,,6970377460322 
,,,,,,,,6970441500169 
,,,,,,,,6953787338429 
,,,,,,,,6921504577703 
,,,,,,,,8000500126356 
,,,,,,,,6970717335129 
,,,,,,,,6930506056130 
,,,,,,,,6926526370646 
,,,,,,,,6927992590088 
,,,,,,,,6970065572290 
,,,,,,,,6935205311580 
,,,,,,,,6918087711013 
,,,,,,,,6921228699965 
,,,,,,,,6924406004391 
,,,,,,,,6933179210281 
,,,,,,,,6941952002541 
,,,,,,,,6970441500244 
,,,,,,,,6911316375116 
,,,,,,,,6928580587398 
,,,,,,,,6925999702008 
,,,,,,,,6956614128101 
,,,,,,,,6934660551395 
,,,,,,,,6920404375273 
,,,,,,,,6932960900332 
,,,,,,,,6920650698416 
,,,,,,,,6947503779092 
,,,,,,,,6956614100510 
,,,,,,,,6916432980039 
,,,,,,,,6901028063876 
,,,,,,,,6970441500039 
,,,,,,,,6944269302977 
,,,,,,,,6925282251480 
,,,,,,,,6947503778644 
,,,,,,,,6935768924043 
,,,,,,,,6907476381005 
,,,,,,,,6933179220112 
,,,,,,,,6970377460377 
,,,,,,,,6922854313805 
,,,,,,,,6925282241511 
,,,,,,,,6953787313129 
,,,,,,,,6953260624209 
,,,,,,,,4891338032957 
,,,,,,,,6921734969552 
,,,,,,,,6901668007193 
,,,,,,,,6926292562061 
,,,,,,,,6941025700473 
,,,,,,,,6948423200123 
,,,,,,,,6917751461247 
,,,,,,,,6970441500053 
,,,,,,,,6907853000697 
,,,,,,,,6935205312785 
,,,,,,,,6935205312792 
,,,,,,,,6970441500237 
,,,,,,,,6926896704034 
,,,,,,,,6921139859021 
,,,,,,,,6930639264259 
,,,,,,,,6941952001636 
,,,,,,,,6921734907417 
,,,,,,,,6953260664205 
,,,,,,,,6939881601485 
,,,,,,,,6924187860087 
,,,,,,,,6925370900153 
,,,,,,,,6902132082401 
,,,,,,,,6928002379518 
,,,,,,,,6947929622033 
,,,,,,,,6938805600160 
,,,,,,,,6918087212022 
,,,,,,,,6953601802204 
,,,,,,,,6956355016484 
,,,,,,,,6921099120193 
,,,,,,,,6918087711037 
,,,,,,,,6970441500305 
,,,,,,,,6925282287977 
,,,,,,,,6941952002503 
,,,,,,,,6948939610997 
,,,,,,,,6956511901562 
,,,,,,,,6951081201357 
,,,,,,,,6970441500299 
,,,,,,,,6923287609398 
,,,,,,,,6920975961998 
,,,,,,,,4894375008206 
,,,,,,,,6900077048162 
,,,,,,,,6927594635262 
,,,,,,,,6947503799908 
,,,,,,,,6901404351504 
,,,,,,,,4897878140039 
,,,,,,,,6941952003241 
,,,,,,,,6926292539698 
,,,,,,,,6957391600811 
,,,,,,,,6924943000139 
,,,,,,,,6947503760588 
,,,,,,,,6926671838336 
,,,,,,,,6921176005269 
,,,,,,,,6944094961820 
,,,,,,,,6953787338368 
,,,,,,,,6941025700442 
,,,,,,,,6970065572429 
,,,,,,,,6955713700102 
,,,,,,,,6902487381334 
,,,,,,,,6935768922346 
,,,,,,,,6971012811103 
,,,,,,,,6970441500329 
,,,,,,,,6933853430196 
,,,,,,,,6956614188624 
,,,,,,,,6912504602618 
,,,,,,,,6943605989339 
,,,,,,,,6953787395866 
,,,,,,,,6936669900532 
,,,,,,,,6947503731136 
,,,,,,,,6933631550269 
,,,,,,,,6918894564277 
,,,,,,,,6937110330489 
,,,,,,,,6921734920508 
,,,,,,,,6937266701683 
,,,,,,,,6933699300028 
,,,,,,,,6927992590446 
,,,,,,,,6925282251220 
,,,,,,,,6936380680041 
,,,,,,,,6970700481413 
,,,,,,,,6921734990815 
,,,,,,,,6947503798116 
,,,,,,,,6970441500107 
,,,,,,,,6923287607127 
,,,,,,,,6932522000067 
,,,,,,,,6926213558265 
,,,,,,,,6944269301710 
,,,,,,,,6928580587008 
,,,,,,,,6940645706247 
,,,,,,,,6920721715073 
,,,,,,,,6923287607097 
,,,,,,,,6926589915693 
,,,,,,,,6903148195536 
,,,,,,,,6970717335105 
,,,,,,,,6925861312175 
,,,,,,,,6957711554312 
,,,,,,,,6902227019053 
,,,,,,,,8934760211876 
,,,,,,,,6912504821187 
,,,,,,,,6928002379525 
,,,,,,,,6953692510019 
,,,,,,,,6927073497800 
,,,,,,,,6923287607141 
,,,,,,,,6924406001208 
,,,,,,,,6944606009521 
,,,,,,,,6940889801111 
,,,,,,,,6970441500176 
,,,,,,,,6916999000713 
,,,,,,,,6941952004552 
,,,,,,,,6918149576536 
,,,,,,,,6926229000574 
,,,,,,,,6970441500367 
,,,,,,,,6924406000898 
,,,,,,,,6925282230386 
,,,,,,,,6947503726027 
,,,,,,,,6957897000221 
,,,,,,,,6947503799786 
,,,,,,,,6953787338504 
,,,,,,,,6909493400240 
,,,,,,,,6926671838374 
,,,,,,,,6959859802232 
,,,,,,,,6957439704730 
,,,,,,,,6933932606382 
,,,,,,,,8852023005713 
,,,,,,,,6915061900074 
,,,,,,,,6947503731229 
,,,,,,,,6947503731168 
,,,,,,,,6933932654437 
,,,,,,,,6948986900034 
,,,,,,,,6941952002572 
,,,,,,,,6916168616301 
,,,,,,,,4891338032964 
,,,,,,,,6948524037727 
,,,,,,,,6914068019734 
,,,,,,,,6925954420855 
,,,,,,,,6944606010107 
,,,,,,,,6970065571941 
,,,,,,,,6921734971401 
,,,,,,,,6935205304063 
,,,,,,,,6920754426281 
,,,,,,,,6921665704260 
,,,,,,,,6947503710088 
,,,,,,,,6947503736262 
,,,,,,,,4713507011535 
,,,,,,,,6901180970784 
,,,,,,,,6941952002251 
,,,,,,,,6901844500463 
,,,,,,,,6970441500121 
,,,,,,,,6925683200087 
,,,,,,,,6926745620652 
,,,,,,,,6954096709467 
,,,,,,,,6914782119512 
,,,,,,,,6924943000085 
,,,,,,,,6970441500312 
,,,,,,,,6901382066308 
,,,,,,,,6922215650020 
,,,,,,,,6922215650051 
,,,,,,,,6932478712366 
,,,,,,,,6930832001026 
,,,,,,,,6922102110187 
,,,,,,,,6933036301831 
,,,,,,,,6932522000159 
,,,,,,,,6923287613593 
,,,,,,,,6937882656350 
,,,,,,,,6928002379549 
,,,,,,,,606100822566 
,,,,,,,,6940188805018 
,,,,,,,,856648005040 
,,,,,,,,6917751420206 
,,,,,,,,6925282249210 
,,,,,,,,6933631533149 
,,,,,,,,6947503769901 
,,,,,,,,8858223008493 
,,,,,,,,6970065571934 
,,,,,,,,6956511907861 
,,,,,,,,6928580584632 
,,,,,,,,6933998200357 
,,,,,,,,6939331392444 
,,,,,,,,6925282299901 
,,,,,,,,6927992570325 
,,,,,,,,6932946810815 
,,,,,,,,6921734963369 
,,,,,,,,6921734913272 
,,,,,,,,4897038031757 
,,,,,,,,6925420256001 
,,,,,,,,6946891703160 
,,,,,,,,9315743502898 
,,,,,,,,6955161979761 
,,,,,,,,6922215650044 
,,,,,,,,6907853000710 
,,,,,,,,6936669900686 
,,,,,,,,4897042781310 
,,,,,,,,4897042781327 
,,,,,,,,6920975971577 
,,,,,,,,4897878140602 
,,,,,,,,6953601802099 
,,,,,,,,6955827800842 
,,,,,,,,6957151975296 
,,,,,,,,8858992308749 
,,,,,,,,6947503721862 
,,,,,,,,6917751410108 
,,,,,,,,6925911521748 
,,,,,,,,6917751415806 
,,,,,,,,6923420020271 
,,,,,,,,6941952002275 
,,,,,,,,6951992808041 
,,,,,,,,6932850200405 
,,,,,,,,6902009001634 
,,,,,,,,6970441500374 
,,,,,,,,6901294202887 
,,,,,,,,6924431491500 
,,,,,,,,6909995122015 
,,,,,,,,6952089403026 
,,,,,,,,6941952001889 
,,,,,,,,6931190721731 
,,,,,,,,6933631504811 
,,,,,,,,6903148242780 
,,,,,,,,8809236141011 
,,,,,,,,6927254901089 
,,,,,,,,6922215650037 
,,,,,,,,4072700002000 
,,,,,,,,6939765920053 
,,,,,,,,6902083913083 
,,,,,,,,6924840339530 
,,,,,,,,6925954420824 
,,,,,,,,6924875564990 
,,,,,,,,6947503760571 
,,,,,,,,4895177813494 
,,,,,,,,6935978031524 
,,,,,,,,6953776908053 
,,,,,,,,6948673259179 
,,,,,,,,6936200600105 
,,,,,,,,4897038031733 
,,,,,,,,6970148792515 
,,,,,,,,6948934621363 
,,,,,,,,6921099120186 
,,,,,,,,6944269301703 
,,,,,,,,6914782119505 
,,,,,,,,6941279060057 
,,,,,,,,8993175540148 
,,,,,,,,6920354813405 
,,,,,,,,6926229000543 
,,,,,,,,4895177813487 
,,,,,,,,6925282237118 
,,,,,,,,6941279030067 
,,,,,,,,6921489005604 
,,,,,,,,6927594675015 
,,,,,,,,941952003241 
,,,,,,,,6912504823440 
,,,,,,,,6938136803452 
,,,,,,,,6954256900994 
,,,,,,,,6937110330496 
,,,,,,,,6935262800331 
,,,,,,,,6944862300110 
,,,,,,,,4897042781303 
,,,,,,,,6935205313386 
,,,,,,,,8691707096841 
,,,,,,,,4902505450679 
,,,,,,,,6900471253490 
,,,,,,,,6917751411006 
,,,,,,,,6947503738921 
,,,,,,,,6921734956545 
,,,,,,,,6926292574422 
,,,,,,,,6933631533132 
,,,,,,,,6930905505833 
,,,,,,,,6936284783473 
,,,,,,,,6922102110170 
,,,,,,,,6921734932112 
,,,,,,,,6935205301734 
,,,,,,,,6920975963732 
,,,,,,,,6934675100168 
,,,,,,,,6947503798055 
,,,,,,,,6916168618862 
,,,,,,,,6936200600341 
,,,,,,,,6901826003456 
,,,,,,,,6954256901274 
,,,,,,,,4897009389740 
,,,,,,,,6902083913168 
,,,,,,,,6934711219076 
,,,,,,,,6932372201034 
,,,,,,,,6926589915082 
,,,,,,,,6930807403336 
,,,,,,,,6933631502275 
,,,,,,,,6959800009093 
,,,,,,,,6926745680519 
,,,,,,,,6936181166393 
,,,,,,,,6939161200094 
,,,,,,,,8858223005911 
,,,,,,,,6954113211591 
,,,,,,,,8858702406536 
,,,,,,,,6920174736540 
,,,,,,,,6922507808740 
,,,,,,,,8852023005737 
,,,,,,,,769828111014 
,,,,,,,,6953787329311 
,,,,,,,,6946891702927 
,,,,,,,,6970443240018 
,,,,,,,,6909995122152 
,,,,,,,,8852023005720 
,,,,,,,,6941952001322 
,,,,,,,,6941952002169 
,,,,,,,,6941952003319 
,,,,,,,,6926292586364 
,,,,,,,,6933365146639 
,,,,,,,,6970441500022 
,,,,,,,,6901844507219 
,,,,,,,,6951966029007 
,,,,,,,,6947503730338 
,,,,,,,,6970400590040 
,,,,,,,,6957229072155 
,,,,,,,,6921734913326 
,,,,,,,,6956979611348 
,,,,,,,,6923052274844 
,,,,,,,,6924658518028 
,,,,,,,,6947029620434 
,,,,,,,,2300000375862 
,,,,,,,,4712826825076 
,,,,,,,,6921718050894 
,,,,,,,,6921734958785 
,,,,,,,,6935465490032 
,,,,,,,,6938022901385 
,,,,,,,,6941952002237 
,,,,,,,,6947503772338 
,,,,,,,,8936021960202 
,,,,,,,,6921734969538 
,,,,,,,,6922274500106 
,,,,,,,,6933179210045 
,,,,,,,,6935304606860 
,,,,,,,,6944606010039 
,,,,,,,,6970065571583 
,,,,,,,,6971484370023 
,,,,,,,,6925282218087 
,,,,,,,,6925035122562 
,,,,,,,,6933631536386 
,,,,,,,,6921734913357 
,,,,,,,,6917751412300 
,,,,,,,,6901798171177 
,,,,,,,,6948238703055 
,,,,,,,,6971008780192 
,,,,,,,,6971008780208 
,,,,,,,,6971008780222 
,,,,,,,,6971008780239 
,,,,,,,,6927594693590 
,,,,,,,,6920975970785 
,,,,,,,,6938022901132 
,,,,,,,,6920434281704 
,,,,,,,,8993175540544 
,,,,,,,,6922623612313 
,,,,,,,,6926229000550 
,,,,,,,,6930373536063 
,,,,,,,,6926292566250 
,,,,,,,,6933631527797 
,,,,,,,,4897878140015 
,,,,,,,,6926388100894 
,,,,,,,,6900471253742 
,,,,,,,,6970717330537 
,,,,,,,,6934790300016 
,,,,,,,,6970441500190 
,,,,,,,,6920404375273 
,,,,,,,,6945574601359 
,,,,,,,,6946624500462 
,,,,,,,,6946624500479 
,,,,,,,,6900471253490 
,,,,,,,,6937243422716 
,,,,,,,,6901798187215 
,,,,,,,,6911988023452 
,,,,,,,,9319020004204 
,,,,,,,,6901798192196 
,,,,,,,,6930639511254 
,,,,,,,,6914782119512 
,,,,,,,,6930639260619 
,,,,,,,,6938360306682 
,,,,,,,,4547691770929 
,,,,,,,,6970441500237 
,,,,,,,,4897878140039 
,,,,,,,,4902510020133 
,,,,,,,,6900471254015 
,,,,,,,,6939166000156 
,,,,,,,,6970441500053 
,,,,,,,,6970441500077 
,,,,,,,,6911988023490 
,,,,,,,,6956525455549 
,,,,,,,,6970717335105 
,,,,,,,,6933938900927 
,,,,,,,,6941448960003 
,,,,,,,,6941448960065 
,,,,,,,,6956052900406 
,,,,,,,,6956052901007 
,,,,,,,,6956052901021 
,,,,,,,,6926388108876 
,,,,,,,,6958966817405 
,,,,,,,,6922011000012 
,,,,,,,,6933569400377 
,,,,,,,,6956052900796 
,,,,,,,,6970441500206 
,,,,,,,,6921328300020 
,,,,,,,,6925629987195 
,,,,,,,,6944415608168 
,,,,,,,,9588816688403 
,,,,,,,,4897072478099 
,,,,,,,,6923773910021 
,,,,,,,,3701005681757 
,,,,,,,,6901028221504 
,,,,,,,,6926388120045 
,,,,,,,,6904432892513 
,,,,,,,,6950383300041 
,,,,,,,,6953042700398 
,,,,,,,,6958966814053 
,,,,,,,,6970377460513 
,,,,,,,,6937154700125 
,,,,,,,,6952392800093 
,,,,,,,,6952392800512 
,,,,,,,,6941252026162 
,,,,,,,,6970717335129 
,,,,,,,,6926388100283 
,,,,,,,,6935855700826 
,,,,,,,,6935855700833 
,,,,,,,,6935855701403 
,,,,,,,,6908312001897 
,,,,,,,,6958966817412 
,,,,,,,,6930639260602 
,,,,,,,,9554100112237 
,,,,,,,,6923966905261 
,,,,,,,,6956972700131 
,,,,,,,,6970441500183 
,,,,,,,,6935310171123 
,,,,,,,,6939261410164 
,,,,,,,,6920310801880 
,,,,,,,,6937760700236 
,,,,,,,,6940391701459 
,,,,,,,,6956525455556 
,,,,,,,,4897072478051 
,,,,,,,,6935310161247 
,,,,,,,,7804374001075 
,,,,,,,,6926292533191 
,,,,,,,,6957897000177 
,,,,,,,,8801116008131 
,,,,,,,,6937243422730 
,,,,,,,,6904432891011 
,,,,,,,,6970441500039 
,,,,,,,,6956525408125 
,,,,,,,,6902890228189 
,,,,,,,,8800116105611 
,,,,,,,,6928713800035 
,,,,,,,,6924773536884 
,,,,,,,,6908946284468 
,,,,,,,,6915530710074 
,,,,,,,,6954434300547 
,,,,,,,,6934665080074 
,,,,,,,,6927279610058 
,,,,,,,,654002950013 
,,,,,,,,6934457617631 
,,,,,,,,6939880230082 
,,,,,,,,6935310193842 
,,,,,,,,6957787900587 
,,,,,,,,6957787936586 
,,,,,,,,6957185400146 
,,,,,,,,6957787900983 
,,,,,,,,6937233600391 
,,,,,,,,6923287606434 
,,,,,,,,607992513645 
,,,,,,,,6939715800503 
,,,,,,,,6901028313513 
,,,,,,,,6970443240698 
,,,,,,,,6970269970168 
,,,,,,,,6909493801023 
,,,,,,,,6913897136292 
,,,,,,,,901028223751 
,,,,,,,,8993175540629 
,,,,,,,,6947929617121 
,,,,,,,,608946286905 
,,,,,,,,6936455900159 
,,,,,,,,6914782117815 
,,,,,,,,6957270500072 
,,,,,,,,622507806418 
,,,,,,,,6925925900973 
,,,,,,,,6956052900116 
,,,,,,,,9555115905999 
,,,,,,,,6907878250077 
,,,,,,,,6936455900050 
,,,,,,,,4897049224070 
,,,,,,,,6909493801016 
,,,,,,,,6907878025026 
,,,,,,,,6927082420424 
,,,,,,,,6970443240261 
,,,,,,,,6937243422877 
,,,,,,,,6970334380250 
,,,,,,,,6937724814719 
,,,,,,,,6935768923787 
,,,,,,,,6930478608115 
,,,,,,,,6922067156473 
,,,,,,,,6934665086458 
,,,,,,,,6944958900842 
,,,,,,,,6928617967339 
,,,,,,,,4891199046025 
,,,,,,,,6924431413281 
,,,,,,,,656416200425 
,,,,,,,,4897049224575 
,,,,,,,,6925629981773 
,,,,,,,,6901028134910 
,,,,,,,,6903583000754 
,,,,,,,,6925629984903 
,,,,,,,,6923567600992 
,,,,,,,,6923287609503 
,,,,,,,,6934457610038 
,,,,,,,,6902312304392 
,,,,,,,,6920902961688 
,,,,,,,,6150444200338 
,,,,,,,,8993175540711 
,,,,,,,,6937243422266 
,,,,,,,,6953787397624 
,,,,,,,,6923462697585 
,,,,,,,,6970287542040 
,,,,,,,,6909460000268 
,,,,,,,,6956052900789 
,,,,,,,,6957550100190 
,,,,,,,,6970454410011 
,,,,,,,,6950750267250 
,,,,,,,,6955965200054 
,,,,,,,,6940665760038 
,,,,,,,,6970219660064 
,,,,,,,,6946733911081 
,,,,,,,,6970530840329 
,,,,,,,,924427011255 
,,,,,,,,6930703900069 
,,,,,,,,926827300090 
,,,,,,,,6970297780265 
,,,,,,,,921294389371 
,,,,,,,,6949352228394 
,,,,,,,,6947098909355 
,,,,,,,,692035480318 
,,,,,,,,6959606511875 
,,,,,,,,6948797204772 
,,,,,,,,6970764390133 
,,,,,,,,6944876401353 
,,,,,,,,6926181014251 
,,,,,,,,6901028063876 
,,,,,,,,6901028076555 
,,,,,,,,691028001588 
,,,,,,,,690128137508 
,,,,,,,,6902083914370 
,,,,,,,,4895000744551 
,,,,,,,,6901070600357 
,,,,,,,,6936209690138 
,,,,,,,,6901894112944 
,,,,,,,,6903148253519 
,,,,,,,,6924214685225 
,,,,,,,,6904915641256 
,,,,,,,,6922233611676 
,,,,,,,,4895062700748 
,,,,,,,,6935644800065 
,,,,,,,,6917921011173 
,,,,,,,,6921632600205 
,,,,,,,,6911989010949 
,,,,,,,,2016040207543 
,,,,,,,,6943981500098 
,,,,,,,,6970398930071 
,,,,,,,,6928882812389 
,,,,,,,,8888200900274 
,,,,,,,,6954591700280 
,,,,,,,,6952389215626 
,,,,,,,,6942324803353 
,,,,,,,,6940477410718 
,,,,,,,,6959001714246 
,,,,,,,,6931865123051 
,,,,,,,,6953910802513 
,,,,,,,,6901028313513 
,,,,,,,,6902312301612 
,,,,,,,,914068011950 
,,,,,,,,6939111000002 
,,,,,,,,6953910802094 
,,,,,,,,6953700690153 
,,,,,,,,6971062710036 
,,,,,,,,6927797357107 
,,,,,,,,6928123918207 
,,,,,,,,6928123918214 
,,,,,,,,6945702085990 
,,,,,,,,6907777818064 
,,,,,,,,6934445432628 
,,,,,,,,6945158500030 
,,,,,,,,6958340601804 
,,,,,,,,6958340605888 
,,,,,,,,6959747001341 
,,,,,,,,6971009030029 
,,,,,,,,920267901558 
,,,,,,,,927551201622 
,,,,,,,,6937284500602 
,,,,,,,,6849818088220 
,,,,,,,,6927946300121 
,,,,,,,,6935048600551 
,,,,,,,,6941278527346 
,,,,,,,,6941952000646 
,,,,,,,,6950585500126 
,,,,,,,,6958340606502 
,,,,,,,,6970926430110 
,,,,,,,,927573123513 
,,,,,,,,956031606350 
,,,,,,,,6942477600410 
,,,,,,,,6941801100121 
,,,,,,,,6937149107243 
,,,,,,,,6930536012120 
,,,,,,,,6939816800402 
,,,,,,,,6939723929852 
,,,,,,,,6949251200613 
,,,,,,,,6927342982013 
,,,,,,,,6939008030082 
,,,,,,,,6949352228370 
,,,,,,,,6949352228394 
,,,,,,,,6931583410365 
,,,,,,,,6914557900109 
,,,,,,,,6931865123198 
,,,,,,,,6945123231235 
,,,,,,,,6954877900519 
