barcode,price,count
6903148138175 ,"[8.00, 6.50, 6.00]","[4, 3, 2]"
4893888000264 ,"[9.00, 8.00, 7.80]","[4, 4, 3]"
6948195801245 ,"[9.00, 8.50, 9.50]","[4, 3, 1]"
6908946286943 ,"[2.50, 2.00]","[25, 1]"
6956367338697 ,"[11.00, 12.00, 10.00]","[24, 14, 12]"
6932759721957 ,"[5.00, 4.00, 4.50]","[5, 3, 3]"
6922824003026 ,"[19.50, 16]","[1, 1]"
6901028315432 ,"[95.00, 100.00, 98.00]","[8, 6, 5]"
6925303721688 ,"[6.50, 7.00, 7.50]","[6, 2, 1]"
6941704408478 ,"[8.00, 9.00, 8.50]","[14, 4, 3]"
6907992512051 ,"[4.00, 3.50, 5.00]","[19, 8, 1]"
6921168593637 ,"[4.00, 4.50, 4]","[17, 6, 1]"
6925303750275 ,"[3.00, 4.00, 3]","[42, 1, 1]"
6936436400579 ,[5.00],[1]
6901390120566 ,[5.00],[5]
6920658282211 ,[55.00],[1]
6921804700795 ,"[11.00, 10.00, 9.50]","[18, 12, 5]"
6907878033021 ,"[2.50, 2.5, 3.00]","[64, 2, 2]"
6947004580678 ,"[3.50, 7.50, 6.00]","[2, 1, 1]"
6947004507927 ,[5.00],[1]
6920174762921 ,"[15.00, 17.00, 18.00]","[18, 3, 2]"
6933597805670 ,"[3.50, 4.00]","[1, 1]"
6944591201443 ,[3.00],[1]
6970340166077 ,[3.00],[1]
6971222522066 ,[7.50],[1]
6935145303034 ,"[7.00, 6.50, 7]","[13, 2, 1]"
6945872410134 ,"[5.30, 7.00, 4.00]","[2, 1, 1]"
6901028010108 ,"[10.00, 11.00, 10]","[28, 19, 2]"
6901028165235 ,"[16.00, 16, 17.00]","[50, 4, 2]"
6919892633606 ,"[5.00, 4.50, 5.50]","[14, 5, 5]"
6941704409246 ,"[8.00, 7.50, 8.50]","[11, 4, 3]"
8993175537445 ,"[3.00, 2.50, 3]","[25, 18, 4]"
6909995113440 ,"[1.50, 1.00, 2.00]","[15, 5, 3]"
6909995113457 ,"[1.50, 1.00, 2.00]","[12, 8, 2]"
6971062710050 ,"[2.00, 1.50, 33.00]","[5, 2, 1]"
6927179702013 ,"[0.50, 3.50]","[2, 1]"
6920354808326 ,"[12.00, 10.00, 12.50]","[6, 3, 2]"
4891913100064 ,"[10.50, 9.00, 9.50]","[3, 1, 1]"
6902902003674 ,"[5.00, 4.00, 4.50]","[9, 8, 6]"
6923142621213 ,"[6.50, 4.50]","[4, 1]"
6927444410148 ,"[4.50, 8.00, 5.50]","[4, 1, 1]"
8851028000945 ,"[6.00, 5.00, 5.50]","[2, 1, 1]"
6921099125303 ,"[5.50, 5.00]","[1, 1]"
6944101601565 ,[5.00],[1]
6950242100386 ,[3.00],[1]
6956416203549 ,"[4.00, 4.50]","[15, 8]"
6928312944444 ,"[8.00, 8.50]","[2, 1]"
6934024590466 ,"[5.00, 4.50, 4.00]","[9, 5, 4]"
6901180935981 ,"[6.50, 7.00, 6.00]","[11, 6, 5]"
6931273213559 ,"[15.00, 15, 125.00]","[57, 6, 1]"
6970732700902 ,[2.00],[2]
6901035609265 ,"[4.50, 5.00, 4.00]","[28, 5, 3]"
6933597805649 ,[3.50],[1]
6917336403303 ,"[4.00, 3.50, 5.00]","[16, 10, 7]"
6941260801034 ,[4.00],[1]
6922507824054 ,[10.50],[1]
6932759723388 ,"[9.00, 8.00, 8.50]","[3, 2, 1]"
6918678310038 ,"[18.50, 19.00, 18.00]","[5, 2, 1]"
6921480218270 ,"[21.00, 22.00, 20.00]","[6, 5, 4]"
6902088605525 ,[7.50],[1]
6937451831249 ,"[6.00, 0.00, 5.50]","[4, 3, 2]"
6907592001245 ,"[6.00, 6.50, 7.00]","[11, 6, 3]"
6922917661010 ,"[10.00, 11.00, 11.50]","[8, 3, 2]"
6923146198162 ,"[12.00, 15.00, 18.00]","[7, 7, 7]"
8888075005487 ,"[16.00, 15.00, 20.00]","[23, 2, 1]"
8888075005517 ,"[16.00, 15.00, 20.00]","[23, 2, 1]"
6922824000643 ,"[10.00, 6.00, 8.00]","[6, 2, 2]"
6922824003163 ,"[12.00, 11.50, 13.50]","[6, 3, 2]"
6924491760851 ,"[4.00, 5.00]","[1, 1]"
6907992504476 ,"[3.50, 3.00, 2.80]","[45, 9, 1]"
6938491616124 ,"[4.00, 4.50, 5.00]","[3, 2, 1]"
4891338010498 ,"[8.50, 11.00, 9.50]","[7, 5, 4]"
6903148028278 ,"[4.00, 3.50, 5.00]","[8, 4, 3]"
6902538004045 ,"[4.00, 4.50, 4]","[86, 10, 3]"
6901028224062 ,"[15.00, 16.00, 15]","[24, 7, 1]"
6908594414019 ,"[12.00, 11.50, 15.00]","[8, 4, 2]"
6901028250009 ,"[10.00, 11.00, 10]","[45, 6, 4]"
6901028188227 ,"[26.00, 25.00, 24.00]","[30, 28, 12]"
6901236376065 ,"[23.00, 25.00, 24.00]","[8, 7, 4]"
6907992514406 ,"[70.00, 80.00, 72.00]","[3, 1, 1]"
6920580759492 ,[4.80],[5]
6948960100009 ,"[6.50, 6.00, 7.00]","[42, 27, 13]"
6932529211107 ,"[5.00, 4.50, 5]","[2, 1, 1]"
6901028191098 ,"[11.00, 10.00, 11]","[84, 13, 2]"
6902890224457 ,"[10.00, 9.50, 9.00]","[12, 10, 7]"
6903148044964 ,"[45.00, 38.00, 48.00]","[13, 5, 5]"
6903148082119 ,"[22.00, 24.00, 25.00]","[9, 7, 5]"
6901236374382 ,"[1.00, 1.50, 0.70]","[6, 3, 2]"
6903148018194 ,"[5.00, 4.00, 4.50]","[17, 9, 4]"
6932759723050 ,"[9.00, 10.00, 8.50]","[3, 3, 3]"
6923287600746 ,"[4.50, 4.5]","[2, 1]"
6926358400085 ,"[5.00, 6.50, 7.00]","[2, 1, 1]"
4891338000949 ,"[5.00, 6.00, 4.50]","[18, 8, 5]"
6920174742145 ,"[32.00, 33.00, 48.00]","[9, 2, 2]"
6920354818592 ,"[12.00, 18.00]","[1, 1]"
6909780000191 ,"[8.50, 8.00, 9.00]","[22, 8, 7]"
6957229073060 ,"[3.00, 4.00]","[5, 1]"
6924757020057 ,"[8.50, 9.00, 8.00]","[4, 3, 3]"
6903244370998 ,"[10.00, 11.00, 9.50]","[11, 10, 9]"
6907992821832 ,"[2.00, 1.50, 2.50]","[14, 10, 4]"
6907992822747 ,"[3.50, 4.00, 3.00]","[22, 11, 10]"
6923830301915 ,"[5.00, 5.50, 6.50]","[5, 3, 1]"
6901236382974 ,"[16.50, 20.00, 23.00]","[10, 5, 4]"
6908791201658 ,[13.50],[1]
4891338007344 ,"[6.50, 7.00, 8.50]","[7, 4, 4]"
6903244370950 ,"[10.00, 9.00, 11.00]","[17, 12, 9]"
6924757020293 ,"[6.00, 6.80, 8.00]","[3, 2, 1]"
6934660528526 ,"[7.00, 10.00, 0.00]","[7, 3, 1]"
6920354800382 ,"[2.50, 1.80, 3.00]","[10, 4, 1]"
4897878140015 ,"[20.00, 22.50, 22]","[4, 3, 1]"
6903244370431 ,"[10.00, 9.00, 12.00]","[13, 9, 4]"
6934135703076 ,"[3.50, 4.00, 4]","[3, 2, 1]"
6903944688034 ,"[3.50, 4.00, 4.50]","[10, 5, 4]"
6903148049099 ,"[24.00, 29.50, 28.00]","[3, 2, 1]"
6902890234180 ,"[2.50, 3.00, 2.5]","[30, 3, 2]"
6917935003164 ,"[5.00, 4.50, 6]","[11, 5, 1]"
6923450657935 ,"[10.00, 11.00, 12.00]","[35, 11, 4]"
6922646108855 ,[65.00],[1]
6926634122694 ,"[3.00, 4.50, 3.50]","[2, 1, 1]"
6921294308501 ,"[3.00, 3.50, 3.5]","[17, 12, 2]"
6954767432076 ,"[3.00, 3]","[11, 2]"
6907878050332 ,"[3.00, 3.50, 3]","[53, 7, 7]"
6902902012690 ,"[5.00, 6.00, 4.50]","[9, 3, 3]"
6923450601549 ,"[10.00, 9.00, 11.00]","[46, 5, 5]"
6907992513973 ,"[5.00, 4.50, 4]","[5, 3, 1]"
6921940258112 ,"[5.00, 5.50]","[4, 1]"
4895016030389 ,"[5.00, 5.50, 6.00]","[4, 2, 1]"
6903388142000 ,"[12.00, 12.50, 11.00]","[5, 4, 3]"
1700000672 ,[65.00],[1]
6926292511328 ,"[5.00, 7.00]","[8, 1]"
6931190737749 ,[78.00],[1]
6932749320016 ,[2.00],[8]
6920930319123 ,[3.00],[1]
6920930319611 ,[3.00],[1]
6924853700525 ,[2.00],[1]
6933356301054 ,[60.00],[1]
6921734976215 ,[6.00],[1]
4901681210114 ,"[5.00, 4.50, 4.00]","[2, 2, 1]"
4901681383313 ,[10.00],[1]
4902505085406 ,[14.00],[1]
4902505085680 ,"[10.00, 8.00]","[1, 1]"
4902505130205 ,"[7.00, 5.00]","[1, 1]"
4902505163104 ,[8.00],[1]
4902505169601 ,[10.00],[1]
4902505182372 ,"[12.00, 13.00, 9.00]","[3, 1, 1]"
4902505252600 ,[12.00],[1]
4902505253133 ,[12.00],[1]
4902505277122 ,"[12.00, 8.00]","[1, 1]"
4902505277139 ,[10.00],[1]
4902505282027 ,[13.00],[1]
4902505322822 ,"[13.00, 9.00]","[1, 1]"
4902505342868 ,"[18.00, 15.00]","[1, 1]"
4902505381553 ,[8.00],[2]
4902505408045 ,[20.00],[1]
4902505442780 ,[15.00],[2]
4902505452888 ,[13.00],[1]
4902505521423 ,"[17.00, 12.00]","[1, 1]"
4902778497814 ,"[10.00, 8.00]","[2, 1]"
4902778509081 ,"[7.00, 5.00]","[1, 1]"
4902778509098 ,"[7.00, 5.00]","[1, 1]"
4902778568149 ,"[12.00, 8.00]","[1, 1]"
4902778568163 ,[8.00],[1]
4902778721049 ,"[8.00, 7.00]","[1, 1]"
6920930322109 ,[4.00],[1]
6921734900722 ,[5.00],[1]
6933631550474 ,[2.50],[1]
6933631588590 ,[2.00],[1]
6937168806578 ,[10.00],[1]
6937168831846 ,[4.00],[1]
6937168831907 ,[4.00],[1]
6937168833208 ,[5.00],[1]
6937168833291 ,"[8.00, 11.00]","[1, 1]"
6937168833390 ,[5.00],[1]
6947503730215 ,"[2.50, 3.00, 1.90]","[6, 3, 2]"
6920930303870 ,[2.00],[1]
6920930307397 ,[2.00],[1]
6920930318492 ,[2.00],[1]
6920930320013 ,[2.00],[1]
6920930321003 ,[2.00],[1]
6920930321485 ,[2.00],[1]
6920930341537 ,[2.00],[1]
6920930349120 ,[2.00],[1]
6920930383308 ,[2.00],[1]
6921734929396 ,[2.00],[1]
6921734992987 ,[2.00],[1]
6933631533224 ,[2.50],[1]
6933631548426 ,"[2.00, 2.50]","[1, 1]"
6970456878215 ,[13.00],[1]
4694902066774 ,[50.00],[1]
4902505450433 ,"[8.00, 9.00]","[3, 1]"
4902505450679 ,[8.00],[4]
4902505450884 ,[8.00],[1]
4902505450891 ,[8.00],[1]
4902505450914 ,"[9.00, 8.00]","[1, 1]"
4902505451003 ,[8.00],[1]
6911400357912 ,[55.00],[1]
6920930387610 ,[1.00],[1]
6931190732621 ,[43.00],[1]
6933631503432 ,[3.00],[1]
6933974033252 ,[55.00],[1]
6933974033412 ,[70.00],[1]
6933974033429 ,[90.00],[1]
693397403345 ,[40.00],[1]
6933975388184 ,[42.00],[1]
6937168812623 ,"[3.50, 3.00]","[1, 1]"
6937168851264 ,[2.00],[1]
6941952000707 ,"[2.50, 2.00]","[4, 3]"
6947503702526 ,[2.50],[5]
6950547800035 ,[63.00],[1]
6951144465146 ,[33.00],[1]
6953167300817 ,[40.00],[1]
6970076510502 ,[55.00],[1]
6970654191116 ,[0.50],[1]
6970654191208 ,[1.00],[1]
6947503727031 ,"[2.50, 4.00, 3.00]","[5, 1, 1]"
6951604613643 ,[6.00],[1]
6956979660001 ,[6.00],[1]
6941952003814 ,[2.00],[1]
6970654190072 ,[7.00],[1]
6970654191536 ,[1.50],[1]
6921734973139 ,[3.00],[1]
6906708800024 ,[6.00],[1]
6926292511007 ,"[3.50, 3.00, 4.00]","[6, 2, 1]"
6926292516644 ,[5.00],[5]
6926292554769 ,"[3.00, 3.50, 6.00]","[3, 2, 1]"
6921734975317 ,[1.50],[1]
6947503778040 ,[16.00],[6]
6948601300140 ,"[5.00, 4.00, 6.00]","[7, 3, 1]"
6921734998651 ,[15.00],[1]
6922807482800 ,[7.00],[2]
4856238712925 ,[28.00],[1]
6921734963277 ,[16.00],[1]
6937168861164 ,[10.00],[1]
4902506124876 ,[23.00],[1]
6920930325544 ,[10.00],[1]
6921512700025 ,[25.00],[1]
6921512700032 ,"[15.00, 7.00]","[1, 1]"
6921734901149 ,[7.00],[2]
6921734902214 ,"[8.00, 10.00, 12.00]","[2, 1, 1]"
6921734902405 ,[15.00],[1]
6921734903914 ,[60.00],[1]
6921734909046 ,[12.00],[1]
6921734944719 ,[18.00],[1]
6922609212919 ,[28.00],[1]
6925282237668 ,[9.00],[1]
6933631510218 ,[25.00],[1]
6935465490032 ,[9.00],[4]
6935834000251 ,[15.00],[1]
6935834000350 ,[6.00],[1]
6935834000398 ,[12.00],[1]
6935834000404 ,[22.00],[1]
6937168862284 ,[9.00],[1]
6940328702016 ,"[4.00, 5.00]","[1, 1]"
6940328702023 ,[4.00],[1]
6940328702047 ,"[4.00, 0.00, 5]","[2, 1, 1]"
6940328702344 ,[6.00],[5]
6947503719289 ,[12.00],[1]
6958912203016 ,[6.00],[3]
6970654190539 ,[12.00],[1]
6970654190614 ,[30.00],[1]
4902505450686 ,[8.00],[1]
6925503716224 ,[25.00],[1]
6941952002077 ,[2.00],[2]
6970654190041 ,[3.00],[1]
9787542760708 ,[10.00],[2]
6934685307946 ,[80.00],[1]
6921734920119 ,[6.00],[1]
6921734920126 ,"[3.00, 4.00]","[1, 1]"
6922291002782 ,[22.00],[1]
6921734989284 ,[2.00],[1]
6941952000202 ,"[2.00, 3.00]","[3, 3]"
6941952000240 ,[1.50],[1]
6941952001735 ,[1.50],[1]
6941952002596 ,"[2.00, 1.50]","[1, 1]"
6947283416729 ,[2.50],[1]
6901236377093 ,"[2.50, 3.00, 89.00]","[3, 1, 1]"
6907992512587 ,"[5.00, 6.00, 5.50]","[19, 15, 8]"
6920604566884 ,"[7.00, 6.50]","[2, 1]"
6934685307922 ,[130.00],[1]
7804320559001 ,[78.00],[2]
6953787338429 ,[2.00],[5]
6941952002596 ,"[2.00, 1.50]","[1, 1]"
4902505381515 ,[8.00],[1]
6921734923820 ,[2.00],[4]
6921734923837 ,[5.00],[4]
6921734971463 ,"[1.50, 3.00]","[1, 1]"
6921734989079 ,[3.00],[2]
6936217716943 ,[7.00],[1]
6947503776695 ,"[7.00, 18.00, 8.00]","[5, 1, 1]"
6953787307050 ,[18.00],[2]
6936988733859 ,[0.10],[1]
4902505450976 ,[9.00],[1]
4902505450822 ,"[9.00, 8.00]","[1, 1]"
6925503716217 ,[15.00],[1]
6933974033238 ,"[22.00, 19.00]","[1, 1]"
6937168882787 ,[18.00],[1]
6970609901821 ,[10.00],[1]
4902505521324 ,[17.00],[1]
4712692052750 ,[5.00],[1]
6901893011446 ,[8.00],[1]
6901893016793 ,[8.00],[1]
6920930386651 ,[2.00],[1]
6932531740114 ,[5.00],[1]
6933569402487 ,"[3.00, 4.50, 5.00]","[9, 2, 2]"
6933631520453 ,[3.00],[1]
6934034862058 ,[8.00],[1]
6948447503026 ,[8.00],[1]
6949905219350 ,[5.00],[1]
6937168815518 ,[28.00],[1]
6948601305442 ,[6.50],[1]
891199002205 ,[4.50],[1]
4891199000072 ,"[7.00, 6.50, 6.00]","[6, 3, 3]"
4891199000454 ,"[2.00, 2.50]","[2, 1]"
4891199003721 ,"[5.00, 4.50]","[3, 1]"
4891199011504 ,"[5.00, 6.00, 7.90]","[7, 4, 2]"
6901826888114 ,"[18.50, 18.00, 20.00]","[5, 4, 4]"
6932620203193 ,"[8.00, 12.00, 10.00]","[8, 1, 1]"
6948601300188 ,"[6.00, 5.00, 6.50]","[11, 3, 1]"
4891199011474 ,"[5.00, 4.50, 6.50]","[6, 4, 2]"
6942256203030 ,"[9.00, 10.00]","[1, 1]"
6942256203047 ,[9.00],[1]
6942256209797 ,[9.00],[1]
6945794720298 ,"[2.00, 1.50]","[3, 1]"
6948601302717 ,"[5.00, 4.00]","[5, 5]"
6948601302731 ,"[4.00, 5.00, 4.50]","[5, 1, 1]"
6921734909169 ,[6.00],[1]
6920930354070 ,[2.00],[1]
6921734989161 ,[2.00],[1]
6935205311078 ,[7.00],[1]
6916738169114 ,"[8.00, 7.50]","[1, 1]"
9787514508116 ,[10.00],[1]
9787514510409 ,[15.00],[1]
9787541072017 ,[12.00],[1]
6920930360477 ,[3.00],[1]
6920930360576 ,[3.00],[1]
6921734908520 ,[6.00],[1]
6970654190560 ,[12.00],[1]
6970654193288 ,[8.00],[1]
6947503728793 ,[2.50],[2]
6970654190171 ,[4.00],[1]
6970654190218 ,[1.50],[1]
6970654190225 ,[1.50],[1]
6970654190232 ,[1.50],[1]
6970654190386 ,[3.50],[1]
6970654190638 ,[5.00],[1]
6970654191550 ,[2.50],[1]
6970654191697 ,[3.50],[2]
6947503705145 ,[2.00],[1]
6937168896654 ,"[4.00, 1.00]","[1, 1]"
6947503710477 ,[2.00],[1]
6920930309544 ,[2.00],[1]
6920930311561 ,[2.00],[1]
6920930314746 ,[3.00],[1]
6920930331057 ,[7.00],[1]
6920930332276 ,[3.00],[1]
6920930339503 ,[1.00],[1]
6920930345443 ,[2.00],[1]
6920930349601 ,[1.00],[1]
6920930357200 ,[1.00],[1]
6920930363423 ,[3.00],[1]
6920930374573 ,[2.00],[1]
6920930374795 ,[1.00],[1]
6920930377710 ,[8.00],[1]
6920930377925 ,[6.00],[1]
6920930378045 ,[10.00],[1]
6943034880047 ,[2.00],[1]
6970654190034 ,[2.50],[1]
6970654192137 ,[4.00],[1]
6947503794309 ,[8.00],[2]
6953787311880 ,[12.00],[1]
6921734905079 ,[3.00],[1]
6920930305645 ,[6.00],[1]
6920930372401 ,[5.00],[1]
6921734975379 ,[1.00],[1]
6937168845690 ,[3.50],[1]
6937168877035 ,[2.00],[1]
6921734923844 ,[5.00],[1]
6921734970848 ,"[12.00, 15.00]","[4, 1]"
6921734990709 ,[2.00],[5]
6921734990716 ,[3.00],[4]
6935205329523 ,[8.00],[1]
6937168848868 ,[2.50],[1]
6956133807013 ,[20.00],[1]
6970207139121 ,[10.00],[1]
6970654192038 ,[5.00],[1]
6931716824038 ,"[1.50, 2.50, 5.00]","[1, 1, 1]"
6935205348814 ,[28.00],[1]
6970654190027 ,[2.50],[2]
6925146854161 ,[18.00],[1]
6928260800007 ,[35.00],[1]
6928260800014 ,[28.00],[1]
6928260800038 ,[40.00],[1]
6931256603698 ,[50.00],[1]
6931256603728 ,"[56.00, 63.00]","[1, 1]"
6931256603766 ,"[76.00, 86.00]","[1, 1]"
6931256603803 ,[88.00],[1]
6931310506705 ,[12.00],[2]
6936928408151 ,[18.00],[1]
6947503702656 ,[5.00],[2]
6970323810485 ,"[5.00, 6.00]","[2, 1]"
6970323811680 ,[5.00],[1]
6970323811697 ,[5.00],[1]
6920930308219 ,[12.00],[1]
6920930331910 ,[2.00],[1]
4902778721049 ,"[8.00, 7.00]","[1, 1]"
4902778721063 ,"[8.00, 7.00]","[1, 1]"
6921734908544 ,[6.00],[1]
6921734959447 ,[2.50],[1]
6923655506106 ,"[2.00, 1.50]","[3, 2]"
6933509102262 ,[3.00],[1]
6933509102279 ,[3.50],[1]
6933509102293 ,[6.00],[1]
6935205304070 ,[3.00],[1]
6936380671643 ,[30.00],[1]
6947503797256 ,[2.00],[5]
6953787356478 ,[1.50],[1]
6970323811222 ,[6.00],[1]
6970323815961 ,[3.50],[1]
6941952002350 ,"[6.00, 6.50]","[9, 1]"
6920930311554 ,[2.00],[1]
6970654190096 ,[3.50],[1]
6937168803638 ,[2.00],[1]
6945091709415 ,[3.00],[2]
6947503700836 ,"[7.00, 8.00, 9.00]","[5, 2, 1]"
6920930360590 ,[4.00],[1]
6921734929259 ,[2.50],[1]
6908780800015 ,"[10.00, 1.00]","[1, 1]"
6926292517061 ,"[4.20, 6.00, 8.00]","[2, 2, 1]"
6941952002701 ,"[5.00, 6.00]","[1, 1]"
6941952003159 ,"[20.00, 22.00]","[3, 1]"
6946891702934 ,[3.00],[1]
6949426700177 ,[4.00],[6]
6949426700276 ,[2.00],[1]
6971243710039 ,[10.00],[1]
6920434700502 ,[5.00],[1]
6920434712079 ,[8.00],[1]
6920930382509 ,[2.00],[1]
6925282213518 ,"[2.00, 2.50]","[1, 1]"
6933631501988 ,[2.00],[6]
6933631516005 ,[32.00],[1]
6933631536683 ,[15.00],[1]
6933631542950 ,[60.00],[1]
6933631574661 ,[7.00],[1]
6937168803577 ,[2.00],[1]
6937168881216 ,[3.00],[1]
6937168881278 ,[3.00],[1]
6947503731489 ,[5.00],[1]
6937168885948 ,[15.00],[1]
6937168885955 ,[20.00],[1]
6947503773168 ,"[4.00, 2.50]","[5, 2]"
6937168891222 ,[5.00],[1]
6970654192052 ,[4.00],[1]
6970654192069 ,[6.00],[1]
6970654192144 ,[5.00],[1]
6970654192182 ,[7.00],[1]
6970654192199 ,[9.00],[1]
4901681143115 ,"[10.00, 8.00]","[1, 1]"
49177008 ,"[6.00, 3.50]","[1, 1]"
6921734995216 ,"[3.50, 20.00]","[4, 1]"
6921734995315 ,"[28.00, 6]","[1, 1]"
6957859452037 ,[9.00],[1]
6921734910172 ,[10.00],[1]
6937168825524 ,[2.50],[1]
6921734965813 ,[8.00],[1]
6921734965820 ,[8.00],[1]
6921734965837 ,[10.00],[1]
6921734995322 ,[3.50],[1]
6921734995339 ,[2.50],[1]
6925365820053 ,[5.00],[1]
6926752261602 ,"[6.00, 7.00]","[3, 1]"
6946884501421 ,[9.00],[1]
6947029600092 ,"[12.00, 13.00]","[5, 1]"
6947503781538 ,[6.00],[1]
6951966013631 ,[17.00],[2]
6988054682554 ,"[9.00, 8.00]","[5, 1]"
6988054699521 ,[15.00],[1]
6970654190089 ,[6.00],[1]
6970654190362 ,[3.50],[1]
6970654192014 ,[3.00],[1]
6925282284327 ,"[7.00, 8.00]","[1, 1]"
6925282284334 ,[9.00],[1]
6933631576887 ,"[25.00, 23.00]","[1, 1]"
6937168895435 ,[3.00],[1]
6941025109870 ,[95.00],[1]
6947503777210 ,[65.00],[2]
6953787397235 ,[10.00],[6]
941025107043 ,[28.00],[1]
6937168848851 ,[3.50],[1]
6937168861942 ,[80.00],[1]
6937168861959 ,[85.00],[1]
6937168875703 ,[2.00],[1]
6937168896036 ,"[2.00, 1.50]","[1, 1]"
6937168896692 ,[2.00],[1]
6941025109856 ,[68.00],[1]
6947503703912 ,"[5.00, 4.00]","[2, 1]"
6947503721954 ,[1.50],[1]
6953787313327 ,[2.00],[2]
6953787397136 ,"[7.00, 8.00]","[1, 1]"
6970654192021 ,[4.00],[1]
6970654192120 ,[3.00],[1]
6925146812017 ,[55.00],[1]
6930419640372 ,[125.00],[1]
6934685337769 ,[85.00],[1]
6937888522185 ,[90.00],[1]
6937888522208 ,[95.00],[1]
6937888526008 ,[90.00],[1]
6939367901870 ,[198.00],[1]
6939367903188 ,[230.00],[2]
6951633711068 ,[75.00],[1]
6951633711105 ,[75.00],[1]
6949252400661 ,[6.50],[1]
6901393305830 ,"[12.00, 10.00]","[1, 1]"
6920930322123 ,[20.00],[1]
6921734900241 ,"[3.00, 4.00]","[5, 1]"
6921734902313 ,[4.00],[2]
6921734920423 ,[10.00],[1]
6921734960450 ,[8.00],[5]
6921734962300 ,"[3.00, 2.50]","[2, 1]"
6921734973023 ,"[2.00, 3]","[2, 1]"
6933631505252 ,[10.00],[1]
6933631575255 ,"[3.00, 2.00]","[1, 1]"
6937168851486 ,[60.00],[1]
6947503718633 ,"[3.50, 3.00]","[1, 1]"
6947503721978 ,"[2.00, 2.50]","[1, 1]"
6947503769888 ,[2.00],[9]
6953787338405 ,[2.00],[1]
6953787397846 ,[30.00],[1]
6970654193240 ,[5.00],[1]
6937168882794 ,[12.00],[1]
6947503758059 ,[3.00],[1]
6920930369470 ,[23.00],[1]
6920930369838 ,[20.00],[1]
6920930369944 ,[20.00],[1]
6920930374030 ,[15.00],[1]
6921734906595 ,[25.00],[5]
6921734906809 ,[23.00],[1]
6921734907295 ,[30.00],[1]
6921734907325 ,[18.00],[5]
6925282248299 ,[4.00],[1]
6933631502176 ,[5.00],[7]
6933631515879 ,"[20.00, 23.00]","[1, 1]"
6933631516029 ,[20.00],[1]
6933631532111 ,[25.00],[1]
6933631535655 ,[20.00],[1]
6933631556650 ,[23.00],[1]
6933631564952 ,[5.00],[1]
6933631569780 ,[32.00],[1]
6933631591699 ,[35.00],[1]
6933631593044 ,[26.00],[1]
6933631596601 ,[26.00],[1]
6933631598889 ,[23.00],[1]
6933631599671 ,[25.00],[1]
6941025111071 ,[35.00],[1]
6947503776206 ,[32.00],[1]
6953787315093 ,[23.00],[1]
6930640581246 ,[10.00],[1]
6970654192076 ,[8.00],[1]
6920930305676 ,[2.00],[1]
6943034880061 ,[6.00],[1]
6949252401095 ,[3.50],[1]
6949252401101 ,[4.00],[1]
6949252401118 ,[5.00],[1]
6949252401132 ,[6.00],[1]
6956052203644 ,[5.00],[1]
6944215101326 ,"[32.00, 29.00]","[1, 1]"
6944811501681 ,[45.00],[1]
6958521388197 ,[70.00],[1]
6971218120016 ,[42.00],[1]
6998566207008 ,[70.00],[1]
6921734910233 ,[18.00],[1]
6933631567243 ,[18.00],[1]
6931012322672 ,[3.00],[1]
6944094961813 ,[5.00],[1]
6935205320711 ,[5.00],[1]
6920930340851 ,[2.00],[1]
6920930389690 ,[2.00],[1]
6935205327253 ,[2.00],[1]
4902505343025 ,[9.00],[1]
6920930302125 ,[5.00],[1]
6920930388884 ,[6.00],[1]
6920930398975 ,[5.00],[1]
6921497000196 ,[25.00],[1]
6921734915214 ,[60.00],[1]
6921734915429 ,[65.00],[1]
6921734930224 ,[5.00],[1]
6921734973160 ,[4.00],[1]
6926292519782 ,[7.00],[1]
6930239928452 ,"[2.00, 3.00]","[1, 1]"
6936519655087 ,[1.50],[1]
6941952003333 ,"[2.00, 1.50, 3.00]","[3, 2, 2]"
6941952003340 ,"[3.00, 3.50, 4.00]","[2, 2, 2]"
6941952003357 ,"[3.50, 6.00, 4.50]","[2, 2, 1]"
6941952003364 ,[4.50],[3]
6941952003395 ,"[9.00, 7.00]","[1, 1]"
6941952003517 ,"[2.00, 1.50]","[2, 1]"
6947283427633 ,[32.00],[1]
6949252400319 ,[10.00],[1]
6949252400340 ,[15.00],[1]
6958976801210 ,[29.00],[1]
6970297810863 ,"[28.00, 32.00]","[3, 1]"
6970335080487 ,[32.00],[1]
6988291073184 ,[32.00],[1]
6988891013184 ,[32.00],[1]
6921734920584 ,[4.00],[1]
6937168878018 ,[15.00],[1]
6953787397082 ,"[12.00, 10.00]","[1, 1]"
6937888511967 ,[20.00],[1]
6920930359624 ,[8.00],[1]
6947503734206 ,"[1.00, 1.50]","[5, 1]"
6970654190157 ,[4.00],[1]
6921016412318 ,[36.00],[1]
6921016412363 ,[36.00],[1]
6921016412370 ,[43.00],[1]
6924452312488 ,[40.00],[1]
6925282240675 ,"[6.00, 7.00]","[5, 3]"
6925282284662 ,[28.00],[1]
6933631561067 ,[8.00],[1]
6933631595963 ,[2.00],[1]
6937168811541 ,[33.00],[1]
6937168811558 ,[15.00],[1]
6937168833857 ,[25.00],[1]
6937168850502 ,[2.00],[1]
6941025103311 ,[8.00],[1]
6941025106015 ,[10.00],[1]
6947503707415 ,[6.00],[1]
6947503749491 ,"[8.00, 7.50, 7.00]","[1, 1, 1]"
6947503772154 ,"[13.00, 14.50]","[2, 1]"
